id,age,salary,department_id,score,years_experience
8560,30,1533332,18,11.92,3
8561,36,99222,10,44.32,14
8562,31,52791,13,91.09,3
8563,40,50983,18,81.78,15
8564,19,95783,15,87.89,1
8565,33,159547,18,4.2,8
8566,33,458097,19,35.92,8
8567,18,123209,11,1.28,1
8568,54,61546,20,29.64,30
8569,18,296727,13,36.32,0
8570,25,149033,8,17.15,0
8571,33,265638,9,92.3,9
8572,18,64344,9,60.11,0
8573,37,116193,6,50.62,8
8574,28,88206,1,86.42,1
8575,41,138452,6,23.69,15
8576,47,60644,2,12.09,12
8577,36,89894,16,1.89,3
8578,38,67295,17,51.64,2
8579,39,62899,17,41.83,2
8580,18,141618,11,36.86,1
8581,24,2154742,18,12.83,2
8582,54,154988,14,22.27,29
8583,30,291778,3,38.25,4
8584,27,129282,6,9.36,0
8585,33,81588,4,84.39,7
8586,30,72261,15,45.85,1
8587,39,102980,4,84.43,2
8588,25,62325,13,34.68,2
8589,31,185223,18,37.03,7
8590,41,96995,16,69.99,10
8591,40,50978,10,59.56,4
8592,46,218188,10,76.19,0
8593,29,110844,11,94.17,1
8594,36,98394,10,57.05,12
8595,28,66795,15,9.76,2
8596,41,738816,3,30.77,19
8597,24,194685,16,70.55,1
8598,39,250253,7,7.89,2
8599,43,357079,4,99.56,5
8600,47,254370,13,15.0,15
8601,31,6801281,12,5.55,0
8602,22,51718,15,0.4,0
8603,40,162770,14,20.49,14
8604,40,137101,11,48.75,17
8605,26,52883,4,58.81,3
8606,44,170907,11,0.92,4
8607,36,110793,5,2.33,0
8608,21,369770,12,20.88,0
8609,54,64255,3,69.71,22
8610,29,263154,10,81.6,4
8611,42,322395,8,95.5,6
8612,48,59449,12,30.69,1
8613,33,64665,7,86.27,10
8614,30,154837,15,41.9,7
8615,49,83148,7,72.08,10
8616,27,155593,19,64.65,3
8617,18,182143,3,63.71,0
8618,40,62999,8,76.8,18
8619,47,78642,2,3.94,14
8620,31,120116,16,49.16,7
8621,51,64686,2,50.43,12
8622,28,257118,19,86.09,4
8623,32,66550,12,18.63,3
8624,36,206548,20,77.95,1
8625,46,119378,12,73.44,14
8626,20,93994,5,96.93,0
8627,44,341106,4,86.68,15
8628,41,1034669,6,37.51,7
8629,43,78868,4,87.5,18
8630,22,51207,20,88.22,1
8631,34,182706,6,74.41,3
8632,45,76310,2,92.88,22
8633,43,91430,9,17.62,2
8634,46,50338,19,90.08,5
8635,39,702795,12,95.69,2
8636,45,52402,18,18.89,11
8637,29,79113,3,69.66,1
8638,26,272241,19,78.11,3
8639,41,107676,6,46.11,19
8640,30,137612,12,49.76,0
8641,29,67453,3,40.02,0
8642,28,323501,6,19.52,3
8643,21,90294,3,8.16,0
8644,52,73905,7,78.73,22
8645,37,57782,10,33.45,6
8646,34,107432,15,2.58,6
8647,41,298444,20,98.7,14
8648,19,585495,19,67.92,1
8649,24,115121,20,77.29,2
8650,59,1012083,2,88.48,34
8651,28,146224,12,26.06,0
8652,23,56618,16,19.25,0
8653,41,60742,15,47.13,1
8654,41,171652,5,20.2,18
8655,23,141353,16,86.64,1
8656,27,119327,12,35.07,0
8657,25,102730,7,8.96,1
8658,25,316584,20,8.68,0
8659,40,67216,3,20.01,6
8660,18,165634,11,5.92,1
8661,27,81654,4,32.17,2
8662,55,233065,9,92.44,1
8663,38,184037,11,5.13,9
8664,27,52346,10,41.14,4
8665,24,149818,15,74.29,0
8666,33,484322,1,7.47,0
8667,27,79030,20,65.25,2
8668,43,68808,12,11.22,16
8669,22,287594,8,60.23,0
8670,47,82416,18,72.55,16
8671,36,53822,6,47.68,6
8672,30,54303,13,51.38,5
8673,30,6525360,17,28.33,4
8674,45,55734,2,94.62,23
8675,41,66046,9,85.02,18
8676,25,179873,16,16.18,0
8677,35,571487,15,26.84,9
8678,36,55116,19,16.87,3
8679,41,120818,19,69.46,0
8680,29,60611,11,34.37,0
8681,35,83407,12,91.07,1
8682,46,373117,7,8.81,19
8683,30,71113,19,38.23,6
8684,18,429446,13,45.01,1
8685,30,277056,13,71.45,2
8686,52,216658,15,90.21,3
8687,23,78811,10,64.84,0
8688,26,51882,12,58.95,2
8689,40,51858,4,41.2,6
8690,28,78983,1,59.35,5
8691,18,100906,2,61.21,1
8692,18,85742,7,86.73,1
8693,30,58718,11,78.55,6
8694,33,58552,17,45.61,5
8695,49,54796,3,20.39,24
8696,35,144472,3,95.4,13
8697,29,55281,2,17.17,1
8698,46,270580,16,85.97,8
8699,30,59121,10,52.95,3
8700,40,171018,8,24.09,0
8701,42,97483,1,42.37,7
8702,23,208080,2,89.81,1
8703,49,115701,3,45.53,17
8704,49,180106,11,42.27,18
8705,39,112271,17,45.97,14
8706,29,487854,5,52.01,6
8707,19,54616,2,51.16,0
8708,28,74350,1,34.6,2
8709,33,56518,19,47.1,6
8710,32,91692,1,58.55,7
8711,38,61982,8,95.01,3
8712,27,156810,8,17.01,2
8713,37,140299,7,50.53,6
8714,54,55895,11,85.73,29
8715,54,50898,7,2.17,18
8716,23,93979,5,70.96,1
8717,21,172909,17,89.94,1
8718,21,240427,5,91.28,1
8719,34,2298351,1,86.58,10
8720,34,106241,17,63.34,1
8721,38,200042,6,70.44,4
8722,43,123495,7,15.3,11
8723,46,160479,6,36.73,1
8724,20,64755,11,29.36,1
8725,30,52726,14,79.21,1
8726,53,62974,10,5.01,27
8727,32,369306,19,41.95,1
8728,18,285480,14,63.72,0
8729,28,55869,2,38.15,1
8730,22,183263,17,55.43,0
8731,23,93578,2,44.68,0
8732,37,170838,8,79.04,14
8733,18,115258,2,6.57,0
8734,37,3747747,8,4.43,2
8735,49,509858,6,77.5,10
8736,36,101874,4,7.37,9
8737,53,75525,7,85.53,6
8738,37,56511,14,13.93,13
8739,51,87928,20,73.77,1
8740,48,110779,14,45.63,25
8741,36,52603,5,80.29,3
8742,43,73654,17,70.46,17
8743,38,507158,2,7.88,2
8744,36,86025,4,12.44,14
8745,38,196099,12,62.34,2
8746,47,84092,10,43.63,13
8747,33,64867,9,98.57,2
8748,39,99376,10,7.77,4
8749,41,1024583,6,76.14,11
8750,18,73828244,12,65.56,1
8751,58,50722,12,49.26,16
8752,24,68374,8,76.45,2
8753,30,99424,4,32.66,5
8754,26,4134427,4,48.08,2
8755,39,159459,3,7.11,2
8756,30,101503,13,21.16,5
8757,24,280173,9,15.98,1
8758,45,366132,4,43.09,17
8759,29,138476,19,75.17,1
8760,37,225291,14,40.14,5
8761,36,64638,13,26.09,14
8762,18,558817,11,78.35,0
8763,25,92525,11,30.61,2
8764,29,237889,13,59.22,6
8765,44,707917,11,38.73,6
8766,20,350228,2,67.27,1
8767,46,65577,2,88.27,14
8768,44,348782,8,14.62,5
8769,38,54890,14,65.56,13
8770,41,85035,10,10.54,14
8771,42,102296,18,50.09,16
8772,52,133725,17,91.53,17
8773,28,166696,11,51.74,6
8774,41,124423,8,56.39,4
8775,40,52109,2,62.26,0
8776,46,92456,4,36.68,5
8777,39,59377,3,85.96,5
8778,46,76620,8,49.45,6
8779,23,183580,9,25.68,1
8780,41,56769,12,8.31,17
8781,52,53411,9,46.13,29
8782,33,159860,16,20.47,0
8783,34,64524,19,35.27,8
8784,35,159618,4,27.43,4
8785,37,73425,15,38.53,5
8786,52,53471,12,62.99,4
8787,39,1894642,5,34.18,14
8788,35,134675,9,64.47,11
8789,41,86732,9,46.44,3
8790,49,54333,6,79.04,3
8791,21,81341,19,71.46,0
8792,26,230615,3,6.37,2
8793,36,70106,16,39.68,5
8794,35,87777,10,98.21,6
8795,26,76410,17,68.92,0
8796,45,93844,17,42.7,12
8797,25,84603,7,41.03,3
8798,51,154351,14,77.05,29
8799,47,75172,19,58.9,13
8800,48,102882,13,43.06,10
8801,27,204647,19,30.99,0
8802,28,147680,19,61.67,0
8803,33,76186,11,7.66,8
8804,37,497560,19,25.46,9
8805,32,58393,12,99.94,3
8806,25,67338,18,85.93,3
8807,49,513529,14,47.06,8
8808,42,135844,9,61.52,12
8809,35,312082,19,42.08,6
8810,33,101331,7,97.21,11
8811,30,81425,4,31.76,2
8812,38,104018,2,72.63,3
8813,25,63105,20,45.83,0
8814,20,131536,14,32.19,0
8815,31,1212208,2,52.49,4
8816,32,1733257,12,51.84,9
8817,31,63847,13,31.98,1
8818,40,53716,19,43.29,15
8819,20,100263,7,75.72,0
8820,32,103971,13,5.03,8
8821,44,89401,18,68.98,3
8822,24,183249,12,83.44,2
8823,41,127163,10,16.55,11
8824,41,74067,5,93.72,11
8825,33,50285,2,58.82,4
8826,40,110253,3,9.46,2
8827,41,99218,17,42.92,0
8828,29,91873,15,89.05,3
8829,42,69597,3,95.58,6
8830,37,868302,17,59.8,14
8831,19,52833,9,44.56,0
8832,25,57204,19,19.87,3
8833,33,320578,15,70.7,3
8834,41,5246322,13,8.2,5
8835,48,63799,5,60.17,1
8836,34,414529,10,49.37,5
8837,21,1209630,18,75.33,0
8838,48,54551,8,17.34,22
8839,31,63799,6,20.88,1
8840,37,2953983,12,41.18,1
8841,34,60453,20,43.55,2
8842,23,83562,16,86.95,0
8843,41,101276,4,16.12,10
8844,28,75389,13,95.32,5
8845,27,59959,3,6.1,1
8846,39,66474,2,98.66,8
8847,42,114070,20,77.13,14
8848,39,266906,9,61.78,11
8849,28,128817,11,3.32,0
8850,43,93637,12,38.63,7
8851,45,2659464,15,39.87,21
8852,45,779829,17,81.19,22
8853,24,158754,9,70.14,1
8854,21,166786,6,14.77,0
8855,31,53218,12,6.91,2
8856,45,179090,5,63.17,16
8857,45,56137,4,64.77,23
8858,49,56950,15,62.59,18
8859,27,132329,9,93.04,3
8860,29,71898,14,8.28,7
8861,31,125590,13,8.23,9
8862,25,197222,5,9.69,3
8863,18,25717896,8,52.79,1
8864,34,149250,6,73.01,9
8865,55,179808,4,18.87,23
8866,37,257266,3,95.91,13
8867,34,65112,9,91.76,11
8868,32,600732,13,30.04,0
8869,23,675742,19,17.24,1
8870,29,72874,13,82.32,4
8871,41,116775,5,46.96,19
8872,33,212422,9,35.42,7
8873,48,74453,13,38.47,16
8874,45,176678,17,59.02,12
8875,50,53370,19,33.19,3
8876,44,796170,9,3.35,1
8877,35,102678,16,68.84,7
8878,40,81096,14,65.56,13
8879,25,175933,16,47.18,3
8880,22,1646275,6,51.76,1
8881,51,137193,19,73.35,29
8882,53,55565,19,82.68,25
8883,42,104499,20,10.32,2
8884,30,77239,16,94.38,2
8885,49,70968,1,44.14,25
8886,18,155302,13,42.89,0
8887,42,50942,9,92.24,4
8888,48,164053,11,29.1,10
8889,32,114142,6,80.4,10
8890,32,50153,17,1.48,4
8891,18,96078,14,64.75,0
8892,27,74283,19,41.63,3
8893,28,66627,7,5.72,2
8894,39,408448,14,62.18,16
8895,44,69398,9,54.05,21
8896,22,133148,9,56.41,0
8897,25,99193,11,73.58,3
8898,33,102085,4,78.03,3
8899,19,67886,20,52.24,0
8900,32,52982,14,67.59,7
8901,52,51584,11,79.02,19
8902,35,60032,19,7.29,1
8903,56,79525,17,83.24,22
8904,27,96802,15,15.09,0
8905,42,1511771,8,43.13,13
8906,38,67251,16,72.44,9
8907,18,1754678,11,50.76,0
8908,38,290455,16,43.55,1
8909,39,92183,15,9.44,12
8910,51,60423,16,90.96,26
8911,49,235705,9,45.86,1
8912,35,447818,8,5.7,8
8913,26,99161,14,45.77,1
8914,32,271560,6,13.26,3
8915,19,76122,6,20.58,1
8916,43,93370,7,15.25,16
8917,40,59655,12,6.86,7
8918,20,519631,14,23.26,0
8919,34,534556,12,18.15,9
8920,18,82289,15,34.59,0
8921,47,1455840,15,22.51,1
8922,41,288130,2,37.69,4
8923,30,66065,16,97.31,5
8924,35,114681,19,44.37,9
8925,55,145931,7,4.03,25
8926,33,53838,12,81.07,3
8927,45,341583,16,17.36,12
8928,23,91457,14,84.22,0
8929,28,499112,9,90.56,2
8930,42,86952,6,66.86,10
8931,26,52015,12,0.85,2
8932,39,258846,19,19.58,15
8933,29,57415,1,33.98,3
8934,25,159974,1,2.87,0
8935,31,1817091,14,17.18,9
8936,39,52185,4,97.7,0
8937,44,1108671,19,48.1,3
8938,26,270363,7,35.09,4
8939,44,151906,19,46.23,16
8940,33,136680,12,80.94,10
8941,34,111187,12,22.3,12
8942,58,318138,16,72.41,31
8943,23,68652,18,29.64,0
8944,32,307920,9,35.73,2
8945,47,285746,6,32.79,14
8946,71,69734,20,39.46,5
8947,32,66053,16,63.11,6
8948,26,66571,11,60.79,3
8949,28,59779,14,68.18,2
8950,21,89745,7,62.0,1
8951,48,125039,3,40.13,19
8952,32,129121,5,90.58,10
8953,18,66875,3,20.53,1
8954,43,51242,8,24.21,13
8955,25,299918,6,68.54,2
8956,30,194911,8,51.79,0
8957,57,123433,14,39.16,31
8958,33,352372,5,38.17,4
8959,53,232299,1,10.6,30
8960,24,54520,16,23.48,1
8961,36,121451,18,38.87,12
8962,47,57957,4,24.0,4
8963,38,113569,13,5.9,14
8964,33,54617,11,23.9,0
8965,18,94260,3,82.0,1
8966,36,57270,11,81.85,4
8967,26,55277,9,87.06,0
8968,24,403774,12,17.91,0
8969,34,106176,14,29.73,2
8970,40,63120,14,90.57,16
8971,35,217213,18,57.54,13
8972,29,311555,8,94.69,1
8973,44,101298,20,39.0,6
8974,25,51060,3,44.56,3
8975,22,110844,16,6.61,1
8976,31,109858,12,10.64,1
8977,34,98984,17,29.52,9
8978,31,290455,17,58.05,4
8979,20,1373187,3,57.11,1
8980,48,127349,7,72.0,2
8981,47,187985,8,98.97,10
8982,36,67097,12,34.84,11
8983,28,100949,6,79.71,3
8984,37,92082,5,65.29,12
8985,47,80719,12,47.33,14
8986,31,57252,19,85.45,3
8987,43,116108,9,16.4,5
8988,41,325566,13,91.28,18
8989,37,293718,15,37.09,1
8990,38,63319,7,41.13,4
8991,42,53672,18,32.04,7
8992,30,134807,13,4.89,0
8993,28,212485,4,65.73,5
8994,28,58189,6,48.99,3
8995,24,88206,15,47.07,2
8996,56,56354,10,16.16,30
8997,40,88286,6,16.36,4
8998,46,174925,2,37.52,19
8999,32,298677,12,52.54,10
9000,23,256654,11,34.1,1
9001,31,102641,17,30.86,1
9002,40,90676,5,21.56,13
9003,29,93043,9,67.49,3
9004,22,82199,5,97.14,1
9005,40,78855,16,24.71,16
9006,29,6010986,12,14.32,5
9007,37,843352,8,31.24,11
9008,44,50028,5,59.65,20
9009,47,427433,10,48.93,19
9010,29,80389,14,37.43,2
9011,41,133437,20,2.25,4
9012,27,129385,4,80.19,3
9013,35,77841,19,30.19,5
9014,29,415586,19,25.85,0
9015,23,51331,14,57.95,1
9016,40,742837,17,53.66,9
9017,53,708124,7,44.24,23
9018,50,266881,4,51.61,2
9019,18,115187,4,25.02,1
9020,18,1229585,17,39.21,1
9021,37,90345,12,75.84,1
9022,34,97359,20,9.83,9
9023,36,69111,18,89.53,4
9024,50,68217,15,69.24,14
9025,42,55016,15,30.41,18
9026,39,146365,6,15.64,2
9027,44,62309,5,87.27,10
9028,51,118844,19,0.34,5
9029,28,111378,4,15.63,2
9030,25,57443,12,52.22,2
9031,49,57283,7,10.97,9
9032,40,325440,10,7.15,5
9033,46,98761,18,43.63,11
9034,25,97104,18,65.47,1
9035,21,91195,9,0.45,1
9036,38,136304,6,38.49,0
9037,29,61331,1,61.2,1
9038,23,95293,1,84.32,1
9039,43,219552,7,44.85,11
9040,18,63731,4,67.33,0
9041,28,94430,8,0.54,1
9042,29,51243,5,6.42,2
9043,46,662984,14,50.73,17
9044,38,499338,3,1.47,5
9045,33,86343,10,4.13,10
9046,49,837500,3,14.9,14
9047,41,50796,5,55.27,0
9048,27,59760,1,0.88,5
9049,39,61313,12,48.69,16
9050,37,73947,20,88.9,15
9051,39,125362,10,45.87,4
9052,30,50553,19,43.99,2
9053,39,71741,6,16.04,4
9054,27,61572,17,82.34,3
9055,32,95810,13,59.44,6
9056,19,64300,19,52.8,0
9057,30,806021,10,87.64,8
9058,42,389605,6,37.65,15
9059,42,102377,6,90.22,8
9060,46,50597,9,61.38,1
9061,48,97412,3,22.17,6
9062,32,214187,10,10.93,6
9063,18,759675,16,20.62,1
9064,46,67717,3,48.7,4
9065,33,77364,3,60.64,7
9066,18,526684,15,42.44,0
9067,48,864773,10,17.36,21
9068,28,88657,11,41.93,4
9069,23,164363,3,60.2,0
9070,44,248209,11,94.56,8
9071,27,81569,7,2.08,2
9072,32,108301,9,57.28,7
9073,46,77984,15,67.82,17
9074,51,70148,15,4.17,19
9075,37,168777,5,68.88,5
9076,25,64045,4,59.43,1
9077,39,103704,13,67.88,13
9078,31,133716,3,61.52,6
9079,30,250102,19,3.96,4
9080,18,194487,1,57.93,1
9081,26,349992,6,88.24,4
9082,34,204788,17,56.08,12
9083,60,148861,20,35.52,16
9084,33,147207,16,57.37,7
9085,21,134947,11,22.59,0
9086,27,240220,17,67.17,1
9087,34,12393470,7,48.89,10
9088,54,55899,10,6.62,3
9089,18,134229,12,3.91,1
9090,32,55056,11,84.16,10
9091,28,189892,13,36.86,1
9092,32,52266,1,60.04,5
9093,37,266796,9,3.95,4
9094,18,136770,12,44.1,0
9095,41,155226,17,31.17,10
9096,46,63491,18,66.96,23
9097,50,463327,16,14.45,18
9098,18,125383,5,90.25,0
9099,19,65152,11,82.15,0
9100,47,142220,2,8.56,23
9101,31,58037,1,84.68,1
9102,30,66081,4,14.89,6
9103,44,96777,13,59.34,2
9104,34,84823,13,78.33,5
9105,40,105791,14,27.91,7
9106,18,540023,18,22.91,0
9107,48,76233,19,70.33,24
9108,41,94878,4,79.29,4
9109,45,175708,19,33.95,5
9110,42,135689,16,45.37,15
9111,43,54453,9,32.27,3
9112,18,51311,5,73.78,0
9113,35,793360,7,62.43,6
9114,28,57942,12,44.94,6
9115,43,79289,14,30.6,5
9116,37,89516,17,25.99,12
9117,36,61522,16,89.75,11
9118,28,115688,6,85.95,2
9119,34,249581,6,30.14,3
9120,60,564895,16,61.53,15
9121,39,165550,19,35.22,3
9122,36,691868,4,85.33,2
9123,42,69417,15,43.03,1
9124,26,74449,17,47.41,3
9125,35,53522,5,57.4,1
9126,26,63285,7,17.57,1
9127,33,169347,4,29.23,10
9128,40,55605,7,31.56,11
9129,27,282051,14,92.97,5
9130,37,102956,14,64.47,12
9131,58,75428,6,81.02,11
9132,44,93085,14,85.32,17
9133,28,53931,7,99.12,5
9134,18,224916,16,70.56,1
9135,30,159479,6,37.04,3
9136,31,225857,15,40.92,4
9137,28,87983,9,68.17,3
9138,46,176621,20,93.78,21
9139,18,163615,20,41.7,1
9140,35,128447,3,18.17,0
9141,19,73327,19,64.33,1
9142,30,51886,17,37.77,0
9143,30,76841,13,68.83,0
9144,32,132278,9,59.56,7
9145,25,761396,4,71.47,0
9146,34,65579,16,52.49,4
9147,55,82815,7,59.9,9
9148,19,90900,9,41.91,1
9149,29,949908,5,9.16,0
9150,40,426526,11,82.41,1
9151,34,60869,2,25.08,6
9152,18,172368,1,17.61,1
9153,18,156724,19,52.49,1
9154,38,289425,9,69.25,14
9155,34,65452,2,97.2,4
9156,43,122427,13,9.1,20
9157,51,108055,13,63.74,3
9158,33,53951,13,53.6,7
9159,32,62770,19,7.34,10
9160,37,222560,12,12.38,11
9161,41,96945,8,42.06,13
9162,38,91830,11,59.91,3
9163,29,182305,17,87.8,2
9164,42,61634,10,13.93,10
9165,26,205916,11,52.46,1
9166,37,65879,16,46.74,12
9167,32,381489,18,20.06,3
9168,49,128905,13,14.03,22
9169,19,52210,3,2.8,0
9170,32,72087,14,49.65,3
9171,26,53550,5,24.4,0
9172,24,69747,1,11.84,0
9173,43,260873,9,28.37,10
9174,28,1373162,13,67.26,0
9175,29,160676,7,11.3,4
9176,24,341425,4,7.85,0
9177,19,297428,10,36.97,1
9178,39,58194,11,15.78,12
9179,22,77476,12,7.12,1
9180,37,90439,9,40.4,1
9181,26,104361,18,67.04,3
9182,37,56128,19,35.64,10
9183,27,606419,16,35.32,4
9184,38,50450,6,86.16,4
9185,32,74523,19,74.64,1
9186,23,321919,18,9.17,1
9187,28,64449,10,81.98,0
9188,32,70405,9,92.17,7
9189,50,185112,14,1.75,6
9190,51,185040,5,25.88,21
9191,33,82466,16,25.68,2
9192,52,58087,20,2.18,1
9193,37,142554,11,91.93,11
9194,43,327473,8,32.75,2
9195,30,79830,13,39.37,4
9196,53,117191,18,16.47,4
9197,27,138631,20,71.35,4
9198,33,78213,11,91.59,3
9199,38,271285,20,16.11,14
9200,43,65892,1,38.29,10
9201,35,152752,16,11.16,0
9202,36,4318887,4,48.98,4
9203,42,70790,10,48.17,0
9204,56,85629,18,55.87,29
9205,47,61000,12,85.8,23
9206,37,86259,7,71.59,8
9207,30,119086,2,72.61,7
9208,33,243213,7,74.13,2
9209,37,62195,9,35.95,5
9210,37,90923,20,67.22,13
9211,27,67854,15,93.83,5
9212,46,126331,3,76.15,0
9213,41,261487,19,6.18,12
9214,28,74311,4,47.95,6
9215,26,179363,5,76.75,3
9216,20,55180,1,62.14,1
9217,27,82656,10,91.13,4
9218,44,426489,1,67.15,19
9219,18,68476,5,41.39,1
9220,24,56423,3,23.8,0
9221,39,171972,17,71.17,3
9222,44,168297,13,47.17,10
9223,41,139964,18,78.77,9
9224,36,202473,14,50.1,11
9225,25,56817,8,55.94,3
9226,28,937975,17,2.62,6
9227,32,123345,10,5.77,8
9228,18,638418,20,38.79,1
9229,47,430403,20,89.31,2
9230,31,133715,3,30.49,2
9231,37,76337,18,78.34,5
9232,26,56709,6,95.03,2
9233,47,109327,7,19.02,18
9234,36,144213,14,99.98,9
9235,33,64087,4,4.8,5
9236,38,80082,3,15.35,5
9237,42,73579,7,18.54,5
9238,42,72858,1,13.05,7
9239,34,88987,6,34.45,2
9240,42,89331,15,44.41,5
9241,39,225079,9,73.73,15
9242,33,1102542,7,58.28,8
9243,33,52864,10,10.4,7
9244,27,80501,10,23.58,4
9245,35,67456,10,44.8,3
9246,27,227831,11,12.31,4
9247,28,66370,5,35.55,5
9248,25,130158,20,65.16,2
9249,41,378293,14,95.78,4
9250,37,1513175,2,33.66,3
9251,51,119561,13,55.36,24
9252,33,353392,11,31.07,0
9253,38,104913,5,72.57,3
9254,18,382280,5,36.4,0
9255,24,51086,7,91.61,0
9256,18,54145,9,57.8,0
9257,20,537015,4,38.56,1
9258,24,2025262,3,96.52,0
9259,28,119791,8,52.04,0
9260,38,337959,14,22.53,0
9261,50,88521,6,64.95,4
9262,30,62376,2,85.42,2
9263,32,234232,14,56.62,0
9264,30,297176,13,50.95,4
9265,36,226256,1,17.7,5
9266,24,319950,10,17.06,1
9267,36,51416,17,13.44,1
9268,31,308657,11,23.05,2
9269,20,187717,5,54.26,0
9270,29,7837826,15,35.16,0
9271,34,227270,10,62.8,11
9272,23,95287,5,40.14,0
9273,45,113448,20,63.83,14
9274,45,70154,19,73.02,6
9275,20,55190,2,32.79,1
9276,35,156834,9,8.18,13
9277,29,107088,5,8.83,1
9278,25,154388,12,54.34,1
9279,31,333867,2,31.24,6
9280,39,206018,17,96.42,9
9281,52,77238,3,41.17,10
9282,30,78205,2,67.27,4
9283,25,66915,17,64.05,0
9284,21,140682,17,15.08,1
9285,32,489804,20,56.26,7
9286,37,53365,4,51.94,8
9287,46,51393,9,39.54,11
9288,25,83435,19,75.59,1
9289,18,594285,4,41.89,1
9290,39,177216,12,91.22,17
9291,45,84717,2,68.33,3
9292,38,812557,11,82.29,4
9293,38,407977,19,64.25,5
9294,44,142697,3,5.19,9
9295,32,97241,8,98.61,6
9296,19,53289,5,18.91,1
9297,30,296355,12,24.9,6
9298,50,376086,14,8.34,20
9299,58,805634,3,90.6,29
9300,48,80427,16,96.31,18
9301,39,99121,11,60.18,15
9302,31,79443,2,65.93,4
9303,35,124556,18,68.28,6
9304,23,93107,7,48.39,1
9305,28,141892,15,54.28,1
9306,48,89550,19,27.91,19
9307,29,51029,11,21.2,0
9308,30,97523,10,91.02,2
9309,38,54093,2,57.91,0
9310,44,217130,7,84.5,18
9311,40,72093,11,68.49,13
9312,37,149845,11,67.61,0
9313,33,236089,14,26.6,6
9314,35,58459,7,91.35,7
9315,33,212386,11,43.31,11
9316,22,51297,19,74.69,0
9317,27,95127,2,32.21,3
9318,22,50976,7,4.82,1
9319,18,51950,6,73.61,1
9320,40,70513,1,91.46,6
9321,49,90678,13,8.47,26
9322,32,910169,17,14.37,9
9323,44,197657,15,62.32,12
9324,50,192342,5,3.28,10
9325,51,63414,6,48.73,20
9326,18,523116,4,41.73,1
9327,36,60303,10,18.48,1
9328,34,106664,8,90.72,8
9329,39,56424,6,84.7,12
9330,42,128569,7,62.18,15
9331,32,233888,8,77.89,0
9332,41,685582,20,18.21,0
9333,45,1967470,3,92.85,12
9334,45,389656,5,69.44,22
9335,27,399554,9,27.18,3
9336,38,68814,1,87.89,3
9337,32,70997,6,56.84,8
9338,38,190287,16,97.23,9
9339,41,354046,9,48.94,16
9340,55,301777,1,24.27,17
9341,25,61857,2,40.55,2
9342,33,125746,14,7.44,1
9343,19,56828,14,79.18,1
9344,21,107097,4,25.46,0
9345,27,142128,6,43.16,4
9346,30,290407,19,45.96,2
9347,37,95384,10,0.63,4
9348,33,869838,12,38.36,9
9349,32,79962,13,10.88,7
9350,42,121384,6,67.35,9
9351,18,62254,15,34.2,1
9352,27,110006,19,69.25,1
9353,29,55251,14,35.64,6
9354,32,658463,13,78.43,10
9355,33,88697,11,99.55,0
9356,50,71308,5,80.83,5
9357,35,91765,12,8.62,4
9358,36,51590,3,23.33,10
9359,47,53197,8,58.7,9
9360,27,52628,1,9.39,4
9361,39,151400,14,45.66,7
9362,32,101252,1,18.6,5
9363,39,302464,5,95.59,13
9364,68,60895,9,14.69,21
9365,51,65659,11,63.0,7
9366,18,61166,9,10.31,1
9367,51,557229,4,17.97,20
9368,41,112739,3,86.19,7
9369,30,93337,19,75.37,6
9370,33,54085,1,55.76,2
9371,43,61193,15,72.04,18
9372,39,84096,20,78.72,14
9373,39,123809,4,0.97,4
9374,49,126726,13,61.87,16
9375,35,58611,10,26.52,7
9376,48,108038,8,18.88,5
9377,18,63503,18,12.03,0
9378,42,63654,20,56.27,16
9379,39,3661226,5,91.54,5
9380,22,55380,4,43.22,0
9381,29,187744,14,62.82,6
9382,55,61712,4,49.75,11
9383,23,129405,3,70.92,0
9384,32,76142,13,42.64,6
9385,38,72150,13,76.42,6
9386,29,236826,6,92.52,2
9387,26,143787,7,59.32,3
9388,45,74507,13,59.79,12
9389,30,143650,7,24.74,7
9390,34,152627,8,0.74,1
9391,23,59200,14,96.29,1
9392,20,75505,3,73.68,0
9393,26,162592,19,71.07,2
9394,18,126149,20,13.87,0
9395,33,66305,7,85.1,5
9396,42,64482,9,63.36,5
9397,18,81522,16,75.96,0
9398,34,83292,2,43.85,9
9399,18,1655866,6,42.24,1
9400,26,55656,6,45.68,4
9401,48,75960,6,90.04,6
9402,22,66875,18,34.05,0
9403,36,51445,4,50.03,14
9404,51,83914,6,97.65,3
9405,24,67138,4,90.73,2
9406,38,65630,16,0.61,16
9407,30,66074,1,49.8,6
9408,44,99182,5,84.36,7
9409,40,148800,4,73.25,9
9410,32,63424,18,2.93,7
9411,47,219856,16,49.9,22
9412,33,192321,2,1.29,10
9413,29,86112,11,32.76,5
9414,30,69175,9,59.48,4
9415,48,58178,13,85.85,6
9416,19,84290,17,13.63,0
9417,30,67920,9,50.89,4
9418,56,405416,16,44.56,20
9419,27,51578,11,74.45,4
9420,34,60004,7,8.83,5
9421,32,53916,17,20.45,7
9422,18,51782,12,15.73,0
9423,25,69214,20,36.18,1
9424,43,205107,11,78.87,0
9425,37,18247406,5,47.02,15
9426,29,444798,8,99.41,4
9427,37,53967,2,10.78,10
9428,50,159885,1,3.87,8
9429,27,116335,5,9.75,0
9430,18,26248175,9,97.37,0
